Date,Time (GMT),Verified (ft)
2022/09/25,21:18,1.71
2022/09/25,21:24,1.72
2022/09/25,21:30,1.73
2022/09/25,21:36,1.76
2022/09/25,21:42,1.77
2022/09/25,21:48,1.79
2022/09/25,21:54,1.8
2022/09/25,22:00,1.8
2022/09/25,22:06,1.81
2022/09/25,22:12,1.82
2022/09/25,22:18,1.85
2022/09/25,22:24,1.86
2022/09/25,22:30,1.87
2022/09/25,22:36,1.88
2022/09/25,22:42,1.88
2022/09/25,22:48,1.88
2022/09/25,22:54,1.89
2022/09/25,23:00,1.89
2022/09/25,23:06,1.88
2022/09/25,23:12,1.87
2022/09/25,23:18,1.87
2022/09/25,23:24,1.86
2022/09/25,23:30,1.85
2022/09/25,23:36,1.85
2022/09/25,23:42,1.84
2022/09/25,23:48,1.83
2022/09/25,23:54,1.83
2022/09/26,00:00,1.82
2022/09/26,00:06,1.81
2022/09/26,00:12,1.79
2022/09/26,00:18,1.77
2022/09/26,00:24,1.74
2022/09/26,00:30,1.71
2022/09/26,00:36,1.68
2022/09/26,00:42,1.65
2022/09/26,00:48,1.63
2022/09/26,00:54,1.6
2022/09/26,01:00,1.57
2022/09/26,01:06,1.54
2022/09/26,01:12,1.51
2022/09/26,01:18,1.5
2022/09/26,01:24,1.48
2022/09/26,01:30,1.45
2022/09/26,01:36,1.43
2022/09/26,01:42,1.4
2022/09/26,01:48,1.36
2022/09/26,01:54,1.34
2022/09/26,02:00,1.31
2022/09/26,02:06,1.29
2022/09/26,02:12,1.29
2022/09/26,02:18,1.27
2022/09/26,02:24,1.24
2022/09/26,02:30,1.21
2022/09/26,02:36,1.17
2022/09/26,02:42,1.13
2022/09/26,02:48,1.12
2022/09/26,02:54,1.11
2022/09/26,03:00,1.09
2022/09/26,03:06,1.06
2022/09/26,03:12,1.04
2022/09/26,03:18,1
2022/09/26,03:24,0.96
2022/09/26,03:30,0.93
2022/09/26,03:36,0.9
2022/09/26,03:42,0.88
2022/09/26,03:48,0.87
2022/09/26,03:54,0.86
2022/09/26,04:00,0.84
2022/09/26,04:06,0.82
2022/09/26,04:12,0.82
2022/09/26,04:18,0.81
2022/09/26,04:24,0.81
2022/09/26,04:30,0.83
2022/09/26,04:36,0.82
2022/09/26,04:42,0.85
2022/09/26,04:48,0.85
2022/09/26,04:54,0.85
2022/09/26,05:00,0.86
2022/09/26,05:06,0.84
2022/09/26,05:12,0.84
2022/09/26,05:18,0.84
2022/09/26,05:24,0.82
2022/09/26,05:30,0.83
2022/09/26,05:36,0.83
2022/09/26,05:42,0.81
2022/09/26,05:48,0.8
2022/09/26,05:54,0.79
2022/09/26,06:00,0.78
2022/09/26,06:06,0.76
2022/09/26,06:12,0.75
2022/09/26,06:18,0.74
2022/09/26,06:24,0.73
2022/09/26,06:30,0.73
2022/09/26,06:36,0.73
2022/09/26,06:42,0.73
2022/09/26,06:48,0.73
2022/09/26,06:54,0.73
2022/09/26,07:00,0.73
2022/09/26,07:06,0.74
2022/09/26,07:12,0.76
2022/09/26,07:18,0.77
2022/09/26,07:24,0.79
2022/09/26,07:30,0.81
2022/09/26,07:36,0.82
2022/09/26,07:42,0.83
2022/09/26,07:48,0.84
2022/09/26,07:54,0.86
2022/09/26,08:00,0.88
2022/09/26,08:06,0.91
2022/09/26,08:12,0.93
2022/09/26,08:18,0.95
2022/09/26,08:24,0.97
2022/09/26,08:30,1
2022/09/26,08:36,1.02
2022/09/26,08:42,1.04
2022/09/26,08:48,1.07
2022/09/26,08:54,1.09
2022/09/26,09:00,1.12
2022/09/26,09:06,1.13
2022/09/26,09:12,1.14
2022/09/26,09:18,1.16
2022/09/26,09:24,1.18
2022/09/26,09:30,1.2
2022/09/26,09:36,1.21
2022/09/26,09:42,1.25
2022/09/26,09:48,1.27
2022/09/26,09:54,1.3
2022/09/26,10:00,1.33
2022/09/26,10:06,1.33
2022/09/26,10:12,1.35
2022/09/26,10:18,1.36
2022/09/26,10:24,1.37
2022/09/26,10:30,1.39
2022/09/26,10:36,1.4
2022/09/26,10:42,1.42
2022/09/26,10:48,1.43
2022/09/26,10:54,1.44
2022/09/26,11:00,1.45
2022/09/26,11:06,1.46
2022/09/26,11:12,1.46
2022/09/26,11:18,1.47
2022/09/26,11:24,1.47
2022/09/26,11:30,1.46
2022/09/26,11:36,1.46
2022/09/26,11:42,1.45
2022/09/26,11:48,1.44
2022/09/26,11:54,1.43
2022/09/26,12:00,1.42
2022/09/26,12:06,1.41
2022/09/26,12:12,1.39
2022/09/26,12:18,1.38
2022/09/26,12:24,1.37
2022/09/26,12:30,1.36
2022/09/26,12:36,1.35
2022/09/26,12:42,1.34
2022/09/26,12:48,1.32
2022/09/26,12:54,1.3
2022/09/26,13:00,1.28
2022/09/26,13:06,1.26
2022/09/26,13:12,1.24
2022/09/26,13:18,1.22
2022/09/26,13:24,1.19
2022/09/26,13:30,1.17
2022/09/26,13:36,1.14
2022/09/26,13:42,1.12
2022/09/26,13:48,1.1
2022/09/26,13:54,1.08
2022/09/26,14:00,1.05
2022/09/26,14:06,1.02
2022/09/26,14:12,0.99
2022/09/26,14:18,0.96
2022/09/26,14:24,0.93
2022/09/26,14:30,0.9
2022/09/26,14:36,0.88
2022/09/26,14:42,0.85
2022/09/26,14:48,0.83
2022/09/26,14:54,0.8
2022/09/26,15:00,0.78
2022/09/26,15:06,0.74
2022/09/26,15:12,0.72
2022/09/26,15:18,0.7
2022/09/26,15:24,0.67
2022/09/26,15:30,0.65
2022/09/26,15:36,0.62
2022/09/26,15:42,0.61
2022/09/26,15:48,0.57
2022/09/26,15:54,0.55
2022/09/26,16:00,0.54
2022/09/26,16:06,0.5
2022/09/26,16:12,0.48
2022/09/26,16:18,0.45
2022/09/26,16:24,0.42
2022/09/26,16:30,0.41
2022/09/26,16:36,0.39
2022/09/26,16:42,0.36
2022/09/26,16:48,0.36
2022/09/26,16:54,0.33
2022/09/26,17:00,0.32
2022/09/26,17:06,0.32
2022/09/26,17:12,0.31
2022/09/26,17:18,0.3
2022/09/26,17:24,0.28
2022/09/26,17:30,0.26
2022/09/26,17:36,0.26
2022/09/26,17:42,0.25
2022/09/26,17:48,0.24
2022/09/26,17:54,0.21
2022/09/26,18:00,0.21
2022/09/26,18:06,0.21
2022/09/26,18:12,0.2
2022/09/26,18:18,0.21
2022/09/26,18:24,0.21
2022/09/26,18:30,0.21
2022/09/26,18:36,0.22
2022/09/26,18:42,0.23
2022/09/26,18:48,0.24
2022/09/26,18:54,0.26
2022/09/26,19:00,0.28
2022/09/26,19:06,0.31
2022/09/26,19:12,0.33
2022/09/26,19:18,0.34
2022/09/26,19:24,0.37
2022/09/26,19:30,0.39
2022/09/26,19:36,0.43
2022/09/26,19:42,0.47
2022/09/26,19:48,0.49
2022/09/26,19:54,0.5
2022/09/26,20:00,0.52
2022/09/26,20:06,0.55
2022/09/26,20:12,0.58
2022/09/26,20:18,0.61
2022/09/26,20:24,0.64
2022/09/26,20:30,0.66
2022/09/26,20:36,0.68
2022/09/26,20:42,0.71
2022/09/26,20:48,0.73
2022/09/26,20:54,0.77
2022/09/26,21:00,0.79
2022/09/26,21:06,0.8
2022/09/26,21:12,0.84
2022/09/26,21:18,0.87
2022/09/26,21:24,0.9
2022/09/26,21:30,0.94
2022/09/26,21:36,0.98
2022/09/26,21:42,1.02
2022/09/26,21:48,1.07
2022/09/26,21:54,1.1
2022/09/26,22:00,1.15
2022/09/26,22:06,1.18
2022/09/26,22:12,1.23
2022/09/26,22:18,1.27
2022/09/26,22:24,1.31
2022/09/26,22:30,1.36
2022/09/26,22:36,1.39
2022/09/26,22:42,1.42
2022/09/26,22:48,1.44
2022/09/26,22:54,1.45
2022/09/26,23:00,1.47
2022/09/26,23:06,1.5
2022/09/26,23:12,1.5
2022/09/26,23:18,1.53
2022/09/26,23:24,1.55
2022/09/26,23:30,1.55
2022/09/26,23:36,1.56
2022/09/26,23:42,1.56
2022/09/26,23:48,1.56
2022/09/26,23:54,1.58
2022/09/27,00:00,1.57
2022/09/27,00:06,1.56
2022/09/27,00:12,1.56
2022/09/27,00:18,1.54
2022/09/27,00:24,1.55
2022/09/27,00:30,1.53
2022/09/27,00:36,1.52
2022/09/27,00:42,1.53
2022/09/27,00:48,1.51
2022/09/27,00:54,1.53
2022/09/27,01:00,1.51
2022/09/27,01:06,1.51
2022/09/27,01:12,1.52
2022/09/27,01:18,1.5
2022/09/27,01:24,1.51
2022/09/27,01:30,1.5
2022/09/27,01:36,1.49
2022/09/27,01:42,1.48
2022/09/27,01:48,1.46
2022/09/27,01:54,1.44
2022/09/27,02:00,1.41
2022/09/27,02:06,1.4
2022/09/27,02:12,1.39
2022/09/27,02:18,1.37
2022/09/27,02:24,1.35
2022/09/27,02:30,1.33
2022/09/27,02:36,1.31
2022/09/27,02:42,1.27
2022/09/27,02:48,1.25
2022/09/27,02:54,1.23
2022/09/27,03:00,1.2
2022/09/27,03:06,1.19
2022/09/27,03:12,1.16
2022/09/27,03:18,1.13
2022/09/27,03:24,1.1
2022/09/27,03:30,1.08
2022/09/27,03:36,1.06
2022/09/27,03:42,1.05
2022/09/27,03:48,1.03
2022/09/27,03:54,1.02
2022/09/27,04:00,1
2022/09/27,04:06,0.98
2022/09/27,04:12,0.95
2022/09/27,04:18,0.94
2022/09/27,04:24,0.93
2022/09/27,04:30,0.9
2022/09/27,04:36,0.92
2022/09/27,04:42,0.91
2022/09/27,04:48,0.9
2022/09/27,04:54,0.9
2022/09/27,05:00,0.89
2022/09/27,05:06,0.88
2022/09/27,05:12,0.88
2022/09/27,05:18,0.88
2022/09/27,05:24,0.89
2022/09/27,05:30,0.89
2022/09/27,05:36,0.89
2022/09/27,05:42,0.88
2022/09/27,05:48,0.88
2022/09/27,05:54,0.88
2022/09/27,06:00,0.88
2022/09/27,06:06,0.89
2022/09/27,06:12,0.9
2022/09/27,06:18,0.91
2022/09/27,06:24,0.92
2022/09/27,06:30,0.94
2022/09/27,06:36,0.95
2022/09/27,06:42,0.96
2022/09/27,06:48,0.97
2022/09/27,06:54,0.98
2022/09/27,07:00,1
2022/09/27,07:06,1.01
2022/09/27,07:12,1.04
2022/09/27,07:18,1.06
2022/09/27,07:24,1.08
2022/09/27,07:30,1.11
2022/09/27,07:36,1.13
2022/09/27,07:42,1.15
2022/09/27,07:48,1.17
2022/09/27,07:54,1.2
2022/09/27,08:00,1.23
2022/09/27,08:06,1.25
2022/09/27,08:12,1.28
2022/09/27,08:18,1.31
2022/09/27,08:24,1.35
2022/09/27,08:30,1.38
2022/09/27,08:36,1.41
2022/09/27,08:42,1.45
2022/09/27,08:48,1.47
2022/09/27,08:54,1.5
2022/09/27,09:00,1.53
2022/09/27,09:06,1.56
2022/09/27,09:12,1.59
2022/09/27,09:18,1.61
2022/09/27,09:24,1.64
2022/09/27,09:30,1.66
2022/09/27,09:36,1.68
2022/09/27,09:42,1.71
2022/09/27,09:48,1.74
2022/09/27,09:54,1.77
2022/09/27,10:00,1.79
2022/09/27,10:06,1.81
2022/09/27,10:12,1.84
2022/09/27,10:18,1.86
2022/09/27,10:24,1.88
2022/09/27,10:30,1.9
2022/09/27,10:36,1.91
2022/09/27,10:42,1.93
2022/09/27,10:48,1.95
2022/09/27,10:54,1.95
2022/09/27,11:00,1.97
2022/09/27,11:06,1.96
2022/09/27,11:12,1.97
2022/09/27,11:18,1.98
2022/09/27,11:24,1.97
2022/09/27,11:30,2
2022/09/27,11:36,1.99
2022/09/27,11:42,1.99
2022/09/27,11:48,1.99
2022/09/27,11:54,1.97
2022/09/27,12:00,1.97
2022/09/27,12:06,1.96
2022/09/27,12:12,1.95
2022/09/27,12:18,1.94
2022/09/27,12:24,1.93
2022/09/27,12:30,1.92
2022/09/27,12:36,1.9
2022/09/27,12:42,1.89
2022/09/27,12:48,1.86
2022/09/27,12:54,1.84
2022/09/27,13:00,1.81
2022/09/27,13:06,1.8
2022/09/27,13:12,1.78
2022/09/27,13:18,1.75
2022/09/27,13:24,1.72
2022/09/27,13:30,1.69
2022/09/27,13:36,1.67
2022/09/27,13:42,1.65
2022/09/27,13:48,1.63
2022/09/27,13:54,1.6
2022/09/27,14:00,1.58
2022/09/27,14:06,1.56
2022/09/27,14:12,1.52
2022/09/27,14:18,1.49
2022/09/27,14:24,1.45
2022/09/27,14:30,1.42
2022/09/27,14:36,1.39
2022/09/27,14:42,1.37
2022/09/27,14:48,1.33
2022/09/27,14:54,1.31
2022/09/27,15:00,1.28
2022/09/27,15:06,1.25
2022/09/27,15:12,1.22
2022/09/27,15:18,1.2
2022/09/27,15:24,1.18
2022/09/27,15:30,1.15
2022/09/27,15:36,1.12
2022/09/27,15:42,1.1
2022/09/27,15:48,1.06
2022/09/27,15:54,1.05
2022/09/27,16:00,1.03
2022/09/27,16:06,1.01
2022/09/27,16:12,1
2022/09/27,16:18,0.98
2022/09/27,16:24,0.96
2022/09/27,16:30,0.95
2022/09/27,16:36,0.93
2022/09/27,16:42,0.92
2022/09/27,16:48,0.91
2022/09/27,16:54,0.88
2022/09/27,17:00,0.86
2022/09/27,17:06,0.83
2022/09/27,17:12,0.81
2022/09/27,17:18,0.79
2022/09/27,17:24,0.75
2022/09/27,17:30,0.73
2022/09/27,17:36,0.7
2022/09/27,17:42,0.68
2022/09/27,17:48,0.65
2022/09/27,17:54,0.63
2022/09/27,18:00,0.6
2022/09/27,18:06,0.57
2022/09/27,18:12,0.55
2022/09/27,18:18,0.53
2022/09/27,18:24,0.51
2022/09/27,18:30,0.5
2022/09/27,18:36,0.49
2022/09/27,18:42,0.46
2022/09/27,18:48,0.46
2022/09/27,18:54,0.45
2022/09/27,19:00,0.45
2022/09/27,19:06,0.45
2022/09/27,19:12,0.45
2022/09/27,19:18,0.46
2022/09/27,19:24,0.46
2022/09/27,19:30,0.48
2022/09/27,19:36,0.5
2022/09/27,19:42,0.52
2022/09/27,19:48,0.54
2022/09/27,19:54,0.54
2022/09/27,20:00,0.56
2022/09/27,20:06,0.59
2022/09/27,20:12,0.62
2022/09/27,20:18,0.66
2022/09/27,20:24,0.69
2022/09/27,20:30,0.71
2022/09/27,20:36,0.75
2022/09/27,20:42,0.78
2022/09/27,20:48,0.82
2022/09/27,20:54,0.86
2022/09/27,21:00,0.91
2022/09/27,21:06,0.95
2022/09/27,21:12,0.99
2022/09/27,21:18,1.03
2022/09/27,21:24,1.05
2022/09/27,21:30,1.09
2022/09/27,21:36,1.13
2022/09/27,21:42,1.16
2022/09/27,21:48,1.18
2022/09/27,21:54,1.21
2022/09/27,22:00,1.27
2022/09/27,22:06,1.31
2022/09/27,22:12,1.36
2022/09/27,22:18,1.39
2022/09/27,22:24,1.43
2022/09/27,22:30,1.46
2022/09/27,22:36,1.49
2022/09/27,22:42,1.53
2022/09/27,22:48,1.57
2022/09/27,22:54,1.6
2022/09/27,23:00,1.62
2022/09/27,23:06,1.63
2022/09/27,23:12,1.67
2022/09/27,23:18,1.69
2022/09/27,23:24,1.7
2022/09/27,23:30,1.74
2022/09/27,23:36,1.74
2022/09/27,23:42,1.76
2022/09/27,23:48,1.78
2022/09/27,23:54,1.78
2022/09/28,00:00,1.79
2022/09/28,00:06,1.82
2022/09/28,00:12,1.81
2022/09/28,00:18,1.84
2022/09/28,00:24,1.84
2022/09/28,00:30,1.84
2022/09/28,00:36,1.86
2022/09/28,00:42,1.84
2022/09/28,00:48,1.85
2022/09/28,00:54,1.85
2022/09/28,01:00,1.83
2022/09/28,01:06,1.84
2022/09/28,01:12,1.85
2022/09/28,01:18,1.82
2022/09/28,01:24,1.81
2022/09/28,01:30,1.79
2022/09/28,01:36,1.75
2022/09/28,01:42,1.72
2022/09/28,01:48,1.7
2022/09/28,01:54,1.66
2022/09/28,02:00,1.63
2022/09/28,02:06,1.62
2022/09/28,02:12,1.6
2022/09/28,02:18,1.58
2022/09/28,02:24,1.56
2022/09/28,02:30,1.53
2022/09/28,02:36,1.51
2022/09/28,02:42,1.5
2022/09/28,02:48,1.47
2022/09/28,02:54,1.45
2022/09/28,03:00,1.41
2022/09/28,03:06,1.37
2022/09/28,03:12,1.34
2022/09/28,03:18,1.31
2022/09/28,03:24,1.27
2022/09/28,03:30,1.23
2022/09/28,03:36,1.19
2022/09/28,03:42,1.15
2022/09/28,03:48,1.11
2022/09/28,03:54,1.08
2022/09/28,04:00,1.04
2022/09/28,04:06,1
2022/09/28,04:12,0.97
2022/09/28,04:18,0.93
2022/09/28,04:24,0.9
2022/09/28,04:30,0.85
2022/09/28,04:36,0.83
2022/09/28,04:42,0.79
2022/09/28,04:48,0.77
2022/09/28,04:54,0.77
2022/09/28,05:00,0.76
2022/09/28,05:06,0.78
2022/09/28,05:12,0.78
2022/09/28,05:18,0.77
2022/09/28,05:24,0.77
2022/09/28,05:30,0.74
2022/09/28,05:36,0.73
2022/09/28,05:42,0.73
2022/09/28,05:48,0.7
2022/09/28,05:54,0.71
2022/09/28,06:00,0.71
2022/09/28,06:06,0.69
2022/09/28,06:12,0.68
2022/09/28,06:18,0.66
2022/09/28,06:24,0.63
2022/09/28,06:30,0.61
2022/09/28,06:36,0.6
2022/09/28,06:42,0.59
2022/09/28,06:48,0.57
2022/09/28,06:54,0.56
2022/09/28,07:00,0.54
2022/09/28,07:06,0.52
2022/09/28,07:12,0.51
2022/09/28,07:18,0.49
2022/09/28,07:24,0.47
2022/09/28,07:30,0.46
2022/09/28,07:36,0.46
2022/09/28,07:42,0.47
2022/09/28,07:48,0.48
2022/09/28,07:54,0.48
2022/09/28,08:00,0.49
2022/09/28,08:06,0.5
2022/09/28,08:12,0.52
2022/09/28,08:18,0.54
2022/09/28,08:24,0.56
2022/09/28,08:30,0.59
2022/09/28,08:36,0.61
2022/09/28,08:42,0.64
2022/09/28,08:48,0.66
2022/09/28,08:54,0.68
2022/09/28,09:00,0.72
2022/09/28,09:06,0.74
2022/09/28,09:12,0.78
2022/09/28,09:18,0.8
2022/09/28,09:24,0.82
2022/09/28,09:30,0.84
2022/09/28,09:36,0.86
2022/09/28,09:42,0.91
2022/09/28,09:48,0.92
2022/09/28,09:54,0.94
2022/09/28,10:00,0.96
2022/09/28,10:06,0.96
2022/09/28,10:12,0.98
2022/09/28,10:18,1
2022/09/28,10:24,1.03
2022/09/28,10:30,1.03
2022/09/28,10:36,1.03
2022/09/28,10:42,1.05
2022/09/28,10:48,1.05
2022/09/28,10:54,1.06
2022/09/28,11:00,1.07
2022/09/28,11:06,1.08
2022/09/28,11:12,1.1
2022/09/28,11:18,1.11
2022/09/28,11:24,1.13
2022/09/28,11:30,1.14
2022/09/28,11:36,1.15
2022/09/28,11:42,1.17
2022/09/28,11:48,1.18
2022/09/28,11:54,1.19
2022/09/28,12:00,1.2
2022/09/28,12:06,1.2
2022/09/28,12:12,1.22
2022/09/28,12:18,1.21
2022/09/28,12:24,1.22
2022/09/28,12:30,1.23
2022/09/28,12:36,1.23
2022/09/28,12:42,1.23
2022/09/28,12:48,1.22
2022/09/28,12:54,1.22
2022/09/28,13:00,1.19
2022/09/28,13:06,1.19
2022/09/28,13:12,1.17
2022/09/28,13:18,1.16
2022/09/28,13:24,1.15
2022/09/28,13:30,1.13
2022/09/28,13:36,1.12
2022/09/28,13:42,1.08
2022/09/28,13:48,1.06
2022/09/28,13:54,1.02
2022/09/28,14:00,1
2022/09/28,14:06,0.99
2022/09/28,14:12,0.98
2022/09/28,14:18,0.96
2022/09/28,14:24,0.93
2022/09/28,14:30,0.91
2022/09/28,14:36,0.9
2022/09/28,14:42,0.85
2022/09/28,14:48,0.86
2022/09/28,14:54,0.85
2022/09/28,15:00,0.81
2022/09/28,15:06,0.81
2022/09/28,15:12,0.78
2022/09/28,15:18,0.74
2022/09/28,15:24,0.74
2022/09/28,15:30,0.72
2022/09/28,15:36,0.7
2022/09/28,15:42,0.7
2022/09/28,15:48,0.67
2022/09/28,15:54,0.65
2022/09/28,16:00,0.62
2022/09/28,16:06,0.59
2022/09/28,16:12,0.57
2022/09/28,16:18,0.55
2022/09/28,16:24,0.54
2022/09/28,16:30,0.53
2022/09/28,16:36,0.52
2022/09/28,16:42,0.49
2022/09/28,16:48,0.46
2022/09/28,16:54,0.46
2022/09/28,17:00,0.43
2022/09/28,17:06,0.43
2022/09/28,17:12,0.41
2022/09/28,17:18,0.38
2022/09/28,17:24,0.37
2022/09/28,17:30,0.34
2022/09/28,17:36,0.33
2022/09/28,17:42,0.33
2022/09/28,17:48,0.31
2022/09/28,17:54,0.3
2022/09/28,18:00,0.28
2022/09/28,18:06,0.27
2022/09/28,18:12,0.27
2022/09/28,18:18,0.26
2022/09/28,18:24,0.25
2022/09/28,18:30,0.25
2022/09/28,18:36,0.24
2022/09/28,18:42,0.22
2022/09/28,18:48,0.22
2022/09/28,18:54,0.22
2022/09/28,19:00,0.22
2022/09/28,19:06,0.23
2022/09/28,19:12,0.22
2022/09/28,19:18,0.22
2022/09/28,19:24,0.22
2022/09/28,19:30,0.21
2022/09/28,19:36,0.24
2022/09/28,19:42,0.24
2022/09/28,19:48,0.24
2022/09/28,19:54,0.27
2022/09/28,20:00,0.29
2022/09/28,20:06,0.31
2022/09/28,20:12,0.33
2022/09/28,20:18,0.37
2022/09/28,20:24,0.39
2022/09/28,20:30,0.42
2022/09/28,20:36,0.44
2022/09/28,20:42,0.47
2022/09/28,20:48,0.51
2022/09/28,20:54,0.55
2022/09/28,21:00,0.57
2022/09/28,21:06,0.61
2022/09/28,21:12,0.64
2022/09/28,21:18,0.67
2022/09/28,21:24,0.71
2022/09/28,21:30,0.75
2022/09/28,21:36,0.77
2022/09/28,21:42,0.81
2022/09/28,21:48,0.84
2022/09/28,21:54,0.87
2022/09/28,22:00,0.9
2022/09/28,22:06,0.93
2022/09/28,22:12,0.96
2022/09/28,22:18,0.99
2022/09/28,22:24,1.02
2022/09/28,22:30,1.04
2022/09/28,22:36,1.09
2022/09/28,22:42,1.12
2022/09/28,22:48,1.16
2022/09/28,22:54,1.18
2022/09/28,23:00,1.2
2022/09/28,23:06,1.24
2022/09/28,23:12,1.26
2022/09/28,23:18,1.3
2022/09/28,23:24,1.33
2022/09/28,23:30,1.36
2022/09/28,23:36,1.38
2022/09/28,23:42,1.4
2022/09/28,23:48,1.43
2022/09/28,23:54,1.46
2022/09/29,00:00,1.5
2022/09/29,00:06,1.52
2022/09/29,00:12,1.53
2022/09/29,00:18,1.55
2022/09/29,00:24,1.57
2022/09/29,00:30,1.59
2022/09/29,00:36,1.61
2022/09/29,00:42,1.61
2022/09/29,00:48,1.61
2022/09/29,00:54,1.62
2022/09/29,01:00,1.63
2022/09/29,01:06,1.63
2022/09/29,01:12,1.63
2022/09/29,01:18,1.63
2022/09/29,01:24,1.62
2022/09/29,01:30,1.62
2022/09/29,01:36,1.61
2022/09/29,01:42,1.6
2022/09/29,01:48,1.59
2022/09/29,01:54,1.57
2022/09/29,02:00,1.55
2022/09/29,02:06,1.52
2022/09/29,02:12,1.51
2022/09/29,02:18,1.48
2022/09/29,02:24,1.46
2022/09/29,02:30,1.43
2022/09/29,02:36,1.41
2022/09/29,02:42,1.37
2022/09/29,02:48,1.36
2022/09/29,02:54,1.34
2022/09/29,03:00,1.31
2022/09/29,03:06,1.28
2022/09/29,03:12,1.26
2022/09/29,03:18,1.22
2022/09/29,03:24,1.2
2022/09/29,03:30,1.18
2022/09/29,03:36,1.14
2022/09/29,03:42,1.14
2022/09/29,03:48,1.12
2022/09/29,03:54,1.08
2022/09/29,04:00,1.07
2022/09/29,04:06,1.04
2022/09/29,04:12,1.02
2022/09/29,04:18,0.97
2022/09/29,04:24,0.94
2022/09/29,04:30,0.92
2022/09/29,04:36,0.87
2022/09/29,04:42,0.84
2022/09/29,04:48,0.82
2022/09/29,04:54,0.79
2022/09/29,05:00,0.77
2022/09/29,05:06,0.75
2022/09/29,05:12,0.73
2022/09/29,05:18,0.7
2022/09/29,05:24,0.66
2022/09/29,05:30,0.61
2022/09/29,05:36,0.57
2022/09/29,05:42,0.56
2022/09/29,05:48,0.51
2022/09/29,05:54,0.47
2022/09/29,06:00,0.43
2022/09/29,06:06,0.41
2022/09/29,06:12,0.36
2022/09/29,06:18,0.34
2022/09/29,06:24,0.3
2022/09/29,06:30,0.28
2022/09/29,06:36,0.25
2022/09/29,06:42,0.24
2022/09/29,06:48,0.21
2022/09/29,06:54,0.2
2022/09/29,07:00,0.16
2022/09/29,07:06,0.13
2022/09/29,07:12,0.12
2022/09/29,07:18,0.1
2022/09/29,07:24,0.09
2022/09/29,07:30,0.08
2022/09/29,07:36,0.06
2022/09/29,07:42,0.03
2022/09/29,07:48,0.01
2022/09/29,07:54,-0.02
2022/09/29,08:00,-0.05
2022/09/29,08:06,-0.08
2022/09/29,08:12,-0.08
2022/09/29,08:18,-0.11
2022/09/29,08:24,-0.13
2022/09/29,08:30,-0.16
2022/09/29,08:36,-0.18
2022/09/29,08:42,-0.17
2022/09/29,08:48,-0.19
2022/09/29,08:54,-0.19
2022/09/29,09:00,-0.2
2022/09/29,09:06,-0.21
2022/09/29,09:12,-0.21
2022/09/29,09:18,-0.21
2022/09/29,09:24,-0.18
2022/09/29,09:30,-0.18
2022/09/29,09:36,-0.18
2022/09/29,09:42,-0.16
2022/09/29,09:48,-0.15
2022/09/29,09:54,-0.13
2022/09/29,10:00,-0.11
2022/09/29,10:06,-0.1
2022/09/29,10:12,-0.08
2022/09/29,10:18,-0.06
2022/09/29,10:24,-0.06
2022/09/29,10:30,-0.04
2022/09/29,10:36,-0.02
2022/09/29,10:42,-0.01
2022/09/29,10:48,0
2022/09/29,10:54,0
2022/09/29,11:00,0.01
2022/09/29,11:06,0.02
2022/09/29,11:12,0.02
2022/09/29,11:18,0.03
2022/09/29,11:24,0.04
2022/09/29,11:30,0.05
2022/09/29,11:36,0.05
2022/09/29,11:42,0.07
2022/09/29,11:48,0.07
2022/09/29,11:54,0.09
2022/09/29,12:00,0.07
2022/09/29,12:06,0.09
2022/09/29,12:12,0.1
2022/09/29,12:18,0.1
2022/09/29,12:24,0.11
2022/09/29,12:30,0.11
2022/09/29,12:36,0.13
2022/09/29,12:42,0.14
2022/09/29,12:48,0.15
2022/09/29,12:54,0.15
2022/09/29,13:00,0.15
2022/09/29,13:06,0.14
2022/09/29,13:12,0.14
2022/09/29,13:18,0.15
2022/09/29,13:24,0.15
2022/09/29,13:30,0.13
2022/09/29,13:36,0.13
2022/09/29,13:42,0.12
2022/09/29,13:48,0.1
2022/09/29,13:54,0.11
2022/09/29,14:00,0.12
2022/09/29,14:06,0.12
2022/09/29,14:12,0.12
2022/09/29,14:18,0.11
2022/09/29,14:24,0.11
2022/09/29,14:30,0.11
2022/09/29,14:36,0.09
2022/09/29,14:42,0.09
2022/09/29,14:48,0.06
2022/09/29,14:54,0.02
2022/09/29,15:00,0
2022/09/29,15:06,-0.01
2022/09/29,15:12,-0.01
2022/09/29,15:18,-0.02
2022/09/29,15:24,-0.03
2022/09/29,15:30,-0.04
2022/09/29,15:36,-0.06
2022/09/29,15:42,-0.06
2022/09/29,15:48,-0.09
2022/09/29,15:54,-0.11
2022/09/29,16:00,-0.15
2022/09/29,16:06,-0.19
2022/09/29,16:12,-0.22
2022/09/29,16:18,-0.25
2022/09/29,16:24,-0.28
2022/09/29,16:30,-0.31
2022/09/29,16:36,-0.33
2022/09/29,16:42,-0.37
2022/09/29,16:48,-0.39
2022/09/29,16:54,-0.4
2022/09/29,17:00,-0.43
2022/09/29,17:06,-0.45
2022/09/29,17:12,-0.47
2022/09/29,17:18,-0.48
2022/09/29,17:24,-0.5
2022/09/29,17:30,-0.51
2022/09/29,17:36,-0.54
2022/09/29,17:42,-0.55
2022/09/29,17:48,-0.56
2022/09/29,17:54,-0.54
2022/09/29,18:00,-0.55
2022/09/29,18:06,-0.56
